MOL_ID,SMILES,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53
MOL_02505,O=C(C[C@@H]1NCCC[C@H]1O)Cn1cnc2cc(Br)c(Cl)cc2c1=O,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
MOL_02506,C/C(=C\c1csc(C)n1)C1C[C@@H]2O[C@]2(C)CCC[C@H](C)C(O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)O1,0.0,,0.0,0.0,0.0,,,,0.0,,,1.0
MOL_02507,Clc1cc(Cl)c(OCC#CI)cc1Cl,0.0,,0.0,,,0.0,0.0,,0.0,,,
MOL_02508,N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSCCC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_02509,O=[N+]([O-])c1c(Cl)cccc1-c1c[nH]cc1Cl,0.0,0.0,,,,1.0,0.0,,0.0,,,
MOL_02510,CCCCC[C@@H](O)C1C(=O)OC(C)[C@H](O)C=CC=CC=CC=CC=C(C)C(O)C(O)C(O)C[C@H](O)C[C@H](O)C[C@H](O)C[C@H](O)C[C@@H]1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
MOL_02511,CNC(C)CCC=C(C)C,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
MOL_02512,NC(=S)NS(=O)(=O)c1ccc(N)cc1,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
MOL_02513,COC(=O)/C=C/c1ccccc1,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
MOL_02514,CN(C)c1ccc(/N=N/c2ccccc2C(=O)O)cc1,0.0,0.0,1.0,,,0.0,0.0,1.0,1.0,1.0,,0.0
MOL_02515,CON(C)C(=O)Nc1ccc(Br)cc1,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_02516,CO[C@H]1[C@H]([C@]2(C)O[C@@H]2CC=C(C)C)[C@]2(CC[C@H]1OC(=O)NC(=O)CCl)CO2,0.0,,0.0,,0.0,,1.0,1.0,,1.0,0.0,1.0
MOL_02517,CCCC(=O)Nc1c(I)cc(I)c(CC(CC)C(=O)[O-])c1I,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
MOL_02518,COC(=O)[C@H]1[C@@H](O)CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@@H]21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_02519,CC[C@]12CCCN3CCc4c(n(c5ccccc45)[C@@](O)(C(=O)OC)C1)[C@@H]32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
MOL_02520,CC(=NC#N)N(C)Cc1ccc(Cl)nc1,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_02521,CCCCCCC(C)OC(=O)COc1nc(F)c(Cl)c(N)c1Cl,0.0,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0
MOL_02522,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,0.0,,0.0,,1.0,1.0,0.0,1.0,,1.0,,1.0
MOL_02523,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H](C(C)=O)[C@@]4(C)CC[C@@H]32)C1,1.0,0.0,0.0,0.0,,1.0,0.0,,0.0,,0.0,0.0
MOL_02524,c1cnc2cc3c(cc2n1)C1CNCC3C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_02525,Clc1ccc([C@@H]2C[C@H]3CC[C@@H]2N3)cn1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0
MOL_02526,CCC(=O)N(c1ccccc1)C1CCN(CCc2cccs2)CC1,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0
MOL_02527,CCC(=O)N(c1ccccc1)C1CCN(Cc2cccs2)CC1,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0
MOL_02528,CCC(=O)N(c1ccccc1)C1CCN(C(C)Cc2cccs2)CC1,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0
MOL_02529,CCC(=O)N(c1ccccc1)C1CCN(CC(O)c2ccccc2)CC1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
MOL_02530,Nc1c(Cl)cc(Cl)cc1Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
MOL_02531,O=C(O)C(Cl)(Cl)Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_02532,FC(F)(Cl)C(F)(Cl)Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_02533,CCCCCCCC(=O)OCC(COC(=O)CCCCCCC)OC(=O)CCCCCCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_02534,BrC(Br)Br,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_02535,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,0.0,,1.0,,1.0,,,,1.0,,0.0,1.0
MOL_02536,Nc1ccc(Oc2ccc(N)c(N)c2)cc1,1.0,0.0,1.0,,,0.0,0.0,1.0,1.0,,1.0,0.0
MOL_02537,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_02538,O=S1OC[C@@H]2[C@H](CO1)[C@]1(Cl)C(Cl)=C(Cl)[C@@]2(Cl)C1(Cl)Cl,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0
MOL_02539,Nc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0
MOL_02540,Cc1cc2nc(N)sc2cc1C,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,,0.0
MOL_02541,Nc1cc(Cl)ccc1O,0.0,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,,1.0
MOL_02542,Nc1cc(Cl)c([N+](=O)[O-])cc1O,0.0,0.0,,,0.0,0.0,,1.0,0.0,0.0,1.0,0.0
MOL_02543,Nc1nc2c(Cl)cccc2s1,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
MOL_02544,Cc1cc(=O)n(-c2ccccc2)n1C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_02545,CCOc1ccc(NC(C)=O)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_02546,Nc1cc(Cl)cc(S(=O)(=O)O)c1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
MOL_02547,CC/C=C/CCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_02548,O=Cc1ccc(Cl)cc1Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_02549,c1ccc(SSc2ccccc2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
MOL_02550,CCOC(=O)c1cccc(N)c1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_02551,CC/C=C\CCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_02552,O=C(O)CNC(=O)c1ccc(CO)o1,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
MOL_02553,COc1ccc(OC)c(NC(=O)CC(C)=O)c1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
MOL_02554,COP(=O)(NC(C)=O)SC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_02555,C1=Cc2cccc3cccc1c23,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_02556,ON(Cc1ccccc1)Cc1ccccc1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_02557,N#Cc1ccc(Cl)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_02558,CC(C)CCCC(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_02559,COC(=O)c1ccccc1Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_02560,NCCN1CCNC1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
MOL_02561,CC1=C(Br)C(=O)C(Br)=C/C1=C(\c1ccccc1S(=O)(=O)[O-])c1cc(Br)c(O)c(Br)c1C,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0
MOL_02562,CSc1nc2cc(Cl)c(Oc3cccc(Cl)c3Cl)cc2[nH]1,0.0,0.0,,1.0,,,0.0,,,,1.0,
MOL_02563,O=S(=O)([O-])c1cc(O)c(O)c(S(=O)(=O)[O-])c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
MOL_02564,COC(C)(C)CCCC(C)CC=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
MOL_02565,NC(=O)c1ccc(N)cc1,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0
MOL_02566,ClP(Cl)(Cl)(Cl)Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOL_02567,CCC(Cl)CC(Cl)C(Cl)C(Cl)C(Cl)C(C)Cl,0.0,,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_02568,C=C[Si](C)(C)O[Si](C)(C)C=C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_02569,NNC(=O)c1cccc(C(=O)NN)c1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
MOL_02570,O=[N+]([O-])C=Cc1ccccc1,0.0,1.0,0.0,,0.0,0.0,,,,1.0,,1.0
MOL_02571,COP(=O)(OC)O/C(=C\Cl)c1cc(Cl)c(Cl)cc1Cl,0.0,0.0,0.0,1.0,,,,1.0,,0.0,,0.0
MOL_02572,CCOP(=O)(Sc1ccccc1)Sc1ccccc1,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,,0.0
MOL_02573,CN1CCCCC1CCN1c2ccccc2Sc2ccc(S(C)=O)cc21,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_02574,c1ccc2c(c1)Sc1ccccc1N2CC1CN2CCC1CC2,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,,,0.0
MOL_02575,CCCC(C)(COC(N)=O)COC(N)=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_02576,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C[C@]2(C)[C@@]1(O)C(=O)CO,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_02577,Cc1cc(C)cc(OCC2CNC(=O)O2)c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_02578,N#CSCc1ccccc1,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0
MOL_02579,O=C(O[C@@H](C(=O)O)[C@@H](OC(=O)c1ccccc1)C(=O)O)c1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_02580,O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.[Ba+2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
MOL_02581,O=C(CO)[C@@H](O)[C@H](O)[C@@H](O)C(=O)[O-].O=C(CO)[C@@H](O)[C@H](O)[C@@H](O)C(=O)[O-],0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
MOL_02582,O=S(=O)(O)c1cc(Cl)c(Cl)cc1Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
MOL_02583,CNC.O=C(O)COc1ccc(Cl)cc1Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_02584,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
MOL_02585,Cc1ccc(C(C)(C)O)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_02586,CCCC(=O)OC(=O)CCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_02587,CC(C)=CCC/C(C)=C\CO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_02588,COc1cc(-c2ccc(N)c(OC)c2)ccc1N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
MOL_02589,CCCCCCC(O)CCCCCCCCCCC(=O)O,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
MOL_02590,CCCCOC(=O)/C=C\C(=O)OCCCC,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,
MOL_02591,CC(C)=CCC/C(C)=C/CO,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_02592,CC(C)=CCCC(C)CCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_02593,CCCCCCCC[N+](C)(C)CCCCCCCC,0.0,0.0,0.0,,,0.0,,,,,1.0,0.0
MOL_02594,CCCCON=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_02595,CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)C(CO)c1ccccc1)C2.CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)C(CO)c1ccccc1)C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_02596,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](CNS(N)(=O)=O)C3)[C@H](C)[C@H]12,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_02597,c1cnccn1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
MOL_02598,C1CS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_02599,O=c1[nH]cnc2ccccc12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
MOL_02600,O=C(C(=O)c1ccco1)c1ccco1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0
MOL_02601,CC(=O)OCC(=O)NCCCOc1cccc(CN2CCCCC2)c1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_02602,CNC[C@H](O)c1ccc(O)c(O)c1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_02603,O=c1cccccc1O,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,0.0
MOL_02604,N=C(N)NCCCC[C@@H]1NC(=O)CCSSC[C@@H](C(N)=O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CC(=O)O)NC(=O)CNC1=O,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_02605,CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)n1ccnc1,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,0.0,0.0,1.0,0.0
MOL_02606,CSc1nc(NC(C)C)nc(NC(C)C)n1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_02607,CC(C)N(C(=O)CCl)c1ccccc1,0.0,0.0,,,,0.0,,,0.0,,0.0,1.0
MOL_02608,N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,0.0,,1.0
MOL_02609,C[C@@]12C=CC[C@H]1[C@@H]1CC[C@H]3CC(=O)CC[C@]3(C)[C@H]1CC2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,1.0,0.0
MOL_02610,C=CCc1cc(OC)c(O)c(C(=O)NCCO)c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
MOL_02611,Nc1nc(=O)c2ncn(CCC(CO)CO)c2[nH]1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_02612,CCN(CC)CCNC(=O)C1C(C)=NC(/C=C2\C(=O)Nc3ccc(F)cc32)=C1C.O=C(O)CC(O)C(=O)O,,,,,,,,,,0.0,,
MOL_02613,CC(C)C[C@H](NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@@H]1C(=O)NCC(N)=O.O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0
MOL_02614,Cn1c(NCCN(CCO)CCCc2ccc([N+](=O)[O-])cc2)cc(=O)n(C)c1=O,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_02615,CCCCC(=O)OCC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](NC(=O)C(F)(F)F)[C@H](O)[C@H](C)O2)C1)C(=O)c1c(OC)cccc1C3=O,0.0,1.0,0.0,,,,0.0,,1.0,,1.0,1.0
MOL_02616,O=C(CS(=O)C(c1ccccc1)c1ccccc1)NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
MOL_02617,CCOC(=O)COc1ccc2c(C)c(CCN(CC)CC)c(=O)oc2c1Cl,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
MOL_02618,CO[C@H]1C=CO[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)C(C)=CC=C[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,0.0
MOL_02619,Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,0.0,1.0,0.0,,,,,,0.0,1.0,1.0,
MOL_02620,CCOC(=O)c1ccccc1OC,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_02621,CCCCCCCOC(C)=O,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_02622,CC(C)C(=O)Nc1cccc(C2CN3CCSC3=N2)c1,,,,,,,,0.0,,0.0,,
MOL_02623,CCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
MOL_02624,Brc1ccc(-c2ccccc2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_02625,OCC(CBr)(CBr)CBr,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0
MOL_02626,O=C(O)C(Cl)Br,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0
MOL_02627,O=C(O)C(Cl)(Cl)Br,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_02628,Nc1c(Br)cc([N+](=O)[O-])cc1[N+](=O)[O-],0.0,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,0.0
MOL_02629,NC(CCC(=O)O)C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_02630,CC[n+]1ccccc1,1.0,1.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0
MOL_02631,Cc1nc(C2CCCCC2)c(-c2ccc(S(N)(=O)=O)c(F)c2)o1,,,,,,,,,,0.0,,
MOL_02632,CC(C)C(=O)Nc1cccc(C(F)(F)F)c1,,,,,,,,0.0,,0.0,,
MOL_02633,Cc1cc2c(cc1CC(=O)c1sccc1S(=O)(=O)Nc1onc(C)c1Cl)OCO2,,,,,,,,,,0.0,,
MOL_02634,CCCCC(O)/C=C(C)/C=C/C=C/C(=O)N1CCCC1=O,,,,,,,,0.0,,0.0,,
MOL_02635,CCCC[n+]1ccccc1.F[B-](F)(F)F,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_02636,CCOCCn1c(C2CCN(CCc3ccc(C(C)(C)C(=O)O)cc3)CC2)nc2ccccc21,,,,,,,,0.0,,0.0,,
MOL_02637,CCC(=O)O[C@@H]1C=C2CCC3C(CCC4(C)C3CC[C@@H]4OC(=O)CC)C2CC1,,,,,,,,0.0,,0.0,,
MOL_02638,COc1cc2c(cc1OC)C(=O)CC2,,,,,,,,0.0,,0.0,,
MOL_02639,O=c1[nH]c2ccccc2n1C1CCNCC1,,,,,,,,0.0,,0.0,,
MOL_02640,OCCCCCCCl,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_02641,COC(=O)C(C)N(C(=O)Cc1ccccc1)c1c(C)cccc1C,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0
MOL_02642,O=c1[nH]c2cc(Cl)ccc2n1C1CCNCC1,,,,,,,,,,0.0,,
MOL_02643,c1ccc(-c2ccccn2)nc1,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
MOL_02644,Clc1ccc(C2(Cn3cncn3)OCCO2)c(Cl)c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_02645,CCCCCCCCCCCCCCCC(=O)OC[C@H](O)[C@H]1OC(=O)C(O)=C1O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
MOL_02646,O=C[C@@H](O)[C@H](O)[C@H](O)CO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_02647,O=C(Nc1cccc(Cl)c1)OCC#CCCl,0.0,,1.0,,,0.0,,1.0,,1.0,1.0,1.0
MOL_02648,CSc1nc(N=[N+]=[N-])nc(NC(C)C)n1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
MOL_02649,CN1[C@H]2CC[C@@H]1CC(OC(=O)c1c[nH]c3ccccc13)C2,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,
MOL_02650,Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_02651,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
MOL_02652,CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CCN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_02653,c1ccc2c(c1)sc1ccccc12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_02654,Oc1ccccc1F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_02655,Fc1ccccc1-c1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_02656,Oc1cccc(Nc2ccccc2)c1,0.0,0.0,,,1.0,1.0,0.0,,0.0,0.0,1.0,0.0
MOL_02657,C=CCC1=C(C)[C@@H](OC(=O)[C@@H]2[C@@H](C=C(C)C)C2(C)C)CC1=O,0.0,0.0,0.0,,,0.0,,,0.0,,,
MOL_02658,CC(C)=CC(=O)C=C(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_02659,CC(C)(CCC(=O)O)C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_02660,CC(=O)CCC=C(C)CCC=C(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_02661,CC(C)(CC(=O)O)C(=O)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_02662,CC(=O)C(C)=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_02663,CC(=O)C1=C(C)[C@@H]2C[C@]3(C1)[C@@H](CC[C@H]3C)C2(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOL_02664,C=COCC(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
MOL_02665,C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
